userId,userSessionId,teamLevel,platformType,count_gameclicks,gameclicks_category,count_hits,hits_percent,hits_percent_category,count_buyId,avg_price,total_buy
820,20641,6,android,89,LOW,10,11,MEDIUM,1,3,3
221,20642,6,iphone,79,LOW,14,18,MEDIUM,2,6,12
1065,20643,6,iphone,97,LOW,13,13,MEDIUM,1,20,20
611,20644,6,iphone,91,LOW,17,19,MEDIUM,1,20,20
1834,20645,6,android,75,LOW,6,8,LOW,0,0,0
1892,20646,6,linux,78,LOW,8,10,MEDIUM,4,1.25,5
471,20647,6,iphone,77,LOW,16,21,HIGH,5,14.4,72
175,20648,6,windows,89,LOW,7,8,LOW,0,0,0
1329,20649,6,android,70,LOW,14,20,MEDIUM,4,3.25,13
856,20650,6,iphone,92,LOW,12,13,MEDIUM,1,20,20
382,20651,6,iphone,85,LOW,12,14,MEDIUM,1,10,10
2384,20652,6,windows,75,LOW,9,12,MEDIUM,1,2,2
242,20653,6,iphone,85,LOW,8,9,LOW,0,0,0
1935,20654,6,windows,70,LOW,10,14,MEDIUM,0,0,0
1071,20655,6,android,81,LOW,4,5,LOW,0,0,0
2073,20656,6,android,82,LOW,9,11,MEDIUM,3,5.33,15.99
1465,20657,6,android,198,MEDIUM,21,11,MEDIUM,1,3,3
2194,20658,6,iphone,235,MEDIUM,33,14,MEDIUM,0,0,0
662,20659,6,iphone,200,MEDIUM,21,11,MEDIUM,0,0,0
1139,20660,6,android,236,MEDIUM,18,8,LOW,0,0,0
544,20661,6,iphone,189,MEDIUM,20,11,MEDIUM,0,0,0
322,20662,6,iphone,224,MEDIUM,27,12,MEDIUM,0,0,0
2275,20663,6,linux,248,MEDIUM,26,10,MEDIUM,0,0,0
1815,20664,6,iphone,306,MEDIUM,42,14,MEDIUM,1,10,10
1183,20665,6,linux,307,MEDIUM,41,13,MEDIUM,0,0,0
1273,20666,6,windows,309,MEDIUM,34,11,MEDIUM,0,0,0
1120,20667,6,android,333,MEDIUM,39,12,MEDIUM,1,3,3
2229,20668,6,iphone,76,LOW,11,14,MEDIUM,3,11.67,35.01
2199,20669,6,android,82,LOW,13,16,MEDIUM,1,10,10
2243,20670,6,android,89,LOW,9,10,MEDIUM,0,0,0
807,20671,6,linux,97,LOW,5,5,LOW,0,0,0
279,20672,6,windows,89,LOW,6,7,LOW,3,1,3
868,20673,6,iphone,91,LOW,8,9,LOW,1,20,20
699,20674,6,mac,76,LOW,10,13,MEDIUM,0,0,0
1224,20675,6,iphone,81,LOW,7,9,LOW,0,0,0
2146,20676,6,linux,81,LOW,10,12,MEDIUM,1,1,1
576,20677,6,android,90,LOW,5,6,LOW,0,0,0
400,20678,6,iphone,78,LOW,6,8,LOW,0,0,0
2127,20679,6,linux,78,LOW,7,9,LOW,1,3,3
740,20680,6,iphone,103,MEDIUM,19,18,MEDIUM,2,15,30
1882,20681,6,android,77,LOW,7,9,LOW,0,0,0
1126,20682,6,iphone,84,LOW,5,6,LOW,0,0,0
1226,20683,6,android,90,LOW,14,16,MEDIUM,3,3.67,11.01
861,20684,6,linux,90,LOW,7,8,LOW,3,1,3
305,20685,6,android,100,MEDIUM,7,7,LOW,2,4,8
701,20686,6,windows,88,LOW,7,8,LOW,2,1,2
812,20687,6,android,120,MEDIUM,14,12,MEDIUM,0,0,0
445,20688,6,android,111,MEDIUM,13,12,MEDIUM,4,3,12
321,20689,6,windows,95,LOW,7,7,LOW,0,0,0
127,20690,6,iphone,106,MEDIUM,12,11,MEDIUM,2,10,20
2161,20691,6,android,113,MEDIUM,17,15,MEDIUM,2,2,4
1351,20692,6,iphone,107,MEDIUM,11,10,MEDIUM,0,0,0
1731,20693,6,iphone,98,LOW,10,10,MEDIUM,0,0,0
2178,20694,6,iphone,97,LOW,14,14,MEDIUM,0,0,0
962,20695,6,iphone,119,MEDIUM,14,12,MEDIUM,0,0,0
108,20696,6,iphone,122,MEDIUM,15,12,MEDIUM,0,0,0
1001,20697,6,android,107,MEDIUM,17,16,MEDIUM,0,0,0
2227,20698,6,iphone,122,MEDIUM,14,11,MEDIUM,2,10,20
1953,20699,6,windows,112,MEDIUM,11,10,MEDIUM,1,1,1
1073,20700,6,android,126,MEDIUM,13,10,MEDIUM,0,0,0
591,20701,6,windows,127,MEDIUM,13,10,MEDIUM,0,0,0
210,20702,6,android,146,MEDIUM,14,10,MEDIUM,2,3,6
2040,20703,6,android,154,MEDIUM,13,8,LOW,0,0,0
1880,20704,6,windows,139,MEDIUM,15,11,MEDIUM,1,1,1
1043,20705,6,iphone,133,MEDIUM,12,9,LOW,0,0,0
723,20706,6,iphone,125,MEDIUM,19,15,MEDIUM,0,0,0
289,20707,6,iphone,160,MEDIUM,20,13,MEDIUM,0,0,0
366,20708,6,android,149,MEDIUM,15,10,MEDIUM,0,0,0
2113,20709,6,iphone,149,MEDIUM,16,11,MEDIUM,2,15,30
1926,20710,6,android,175,MEDIUM,11,6,LOW,1,3,3
1591,20711,6,iphone,184,MEDIUM,24,13,MEDIUM,0,0,0
827,20712,6,iphone,172,MEDIUM,15,9,LOW,3,11.67,35.01
2262,20713,6,android,176,MEDIUM,21,12,MEDIUM,0,0,0
935,20714,6,iphone,203,MEDIUM,25,12,MEDIUM,0,0,0
1099,20715,6,iphone,171,MEDIUM,18,11,MEDIUM,0,0,0
1890,20716,6,android,192,MEDIUM,21,11,MEDIUM,0,0,0
1389,20717,6,windows,183,MEDIUM,18,10,MEDIUM,0,0,0
1820,20718,6,iphone,185,MEDIUM,16,9,LOW,0,0,0
1485,20719,6,iphone,133,MEDIUM,12,9,LOW,0,0,0
1318,20720,6,iphone,144,MEDIUM,15,10,MEDIUM,1,20,20
757,20721,6,android,135,MEDIUM,7,5,LOW,0,0,0
810,20722,6,android,112,MEDIUM,11,10,MEDIUM,3,4.67,14.01
1278,20723,6,windows,142,MEDIUM,20,14,MEDIUM,0,0,0
2030,20724,6,windows,118,MEDIUM,12,10,MEDIUM,0,0,0
1393,20725,6,linux,136,MEDIUM,17,13,MEDIUM,2,5.5,11
448,20726,6,android,129,MEDIUM,10,8,LOW,0,0,0
1049,20727,6,windows,148,MEDIUM,20,14,MEDIUM,1,5,5
143,20728,6,android,138,MEDIUM,10,7,LOW,0,0,0
726,20729,6,iphone,141,MEDIUM,11,8,LOW,2,15,30
1121,20730,6,iphone,134,MEDIUM,14,10,MEDIUM,0,0,0
1863,20731,6,android,63,LOW,9,14,MEDIUM,0,0,0
881,20732,6,iphone,59,LOW,3,5,LOW,1,20,20
1173,20733,6,iphone,72,LOW,11,15,MEDIUM,0,0,0
2004,20734,6,iphone,60,LOW,4,7,LOW,0,0,0
1059,20735,6,android,67,LOW,16,24,HIGH,4,3,12
1326,20736,6,iphone,82,LOW,9,11,MEDIUM,0,0,0
2231,20737,6,iphone,68,LOW,8,12,MEDIUM,0,0,0
181,20738,6,android,87,LOW,7,8,LOW,0,0,0
2139,20739,6,android,61,LOW,5,8,LOW,1,2,2
1740,20740,6,windows,84,LOW,9,11,MEDIUM,1,1,1
670,20741,6,iphone,59,LOW,8,14,MEDIUM,1,3,3
539,20742,6,windows,59,LOW,10,17,MEDIUM,0,0,0
1433,20743,6,android,69,LOW,7,10,MEDIUM,0,0,0
1538,20744,6,iphone,59,LOW,7,12,MEDIUM,1,2,2
1104,20745,6,iphone,68,LOW,4,6,LOW,0,0,0
123,20746,6,android,78,LOW,4,5,LOW,0,0,0
769,20747,6,android,73,LOW,8,11,MEDIUM,0,0,0
1687,20748,6,android,72,LOW,6,8,LOW,2,1.5,3
598,20749,6,iphone,76,LOW,12,16,MEDIUM,0,0,0
547,20750,6,linux,78,LOW,7,9,LOW,0,0,0
767,20751,6,android,83,LOW,15,18,MEDIUM,2,10.5,21
770,20752,6,iphone,96,LOW,13,14,MEDIUM,2,12.5,25
782,20753,6,iphone,108,MEDIUM,10,9,LOW,0,0,0
1042,20754,6,android,100,MEDIUM,15,15,MEDIUM,1,3,3
2379,20755,6,android,108,MEDIUM,13,12,MEDIUM,0,0,0
1026,20756,6,iphone,107,MEDIUM,11,10,MEDIUM,1,10,10
178,20757,6,iphone,118,MEDIUM,19,16,MEDIUM,0,0,0
1234,20758,6,android,99,LOW,18,18,MEDIUM,0,0,0
165,20759,6,iphone,114,MEDIUM,16,14,MEDIUM,1,20,20
1436,20760,6,android,102,MEDIUM,11,11,MEDIUM,1,3,3
1229,20761,6,android,116,MEDIUM,11,9,LOW,0,0,0
243,20762,6,linux,98,LOW,10,10,MEDIUM,6,1.33,7.98
1163,20763,6,android,97,LOW,10,10,MEDIUM,2,2,4
1320,20764,6,iphone,122,MEDIUM,12,10,MEDIUM,1,10,10
2221,20765,6,iphone,114,MEDIUM,15,13,MEDIUM,2,12.5,25
306,20766,6,windows,129,MEDIUM,18,14,MEDIUM,1,1,1
2285,20767,6,iphone,125,MEDIUM,15,12,MEDIUM,2,20,40
2389,20768,6,android,127,MEDIUM,13,10,MEDIUM,0,0,0
2297,20769,6,android,124,MEDIUM,14,11,MEDIUM,0,0,0
446,20770,6,linux,107,MEDIUM,14,13,MEDIUM,0,0,0
1383,20771,6,windows,123,MEDIUM,17,14,MEDIUM,0,0,0
1612,20772,6,android,132,MEDIUM,12,9,LOW,0,0,0
1003,20773,6,windows,120,MEDIUM,15,13,MEDIUM,0,0,0
1528,20774,6,iphone,118,MEDIUM,10,8,LOW,0,0,0
2355,20775,6,iphone,140,MEDIUM,16,11,MEDIUM,3,13.33,39.99
867,20776,6,iphone,124,MEDIUM,16,13,MEDIUM,0,0,0
1381,20777,6,android,151,MEDIUM,10,7,LOW,0,0,0
801,20778,6,iphone,159,MEDIUM,24,15,MEDIUM,0,0,0
2133,20779,6,android,142,MEDIUM,14,10,MEDIUM,4,4,16
2029,20780,6,iphone,141,MEDIUM,19,13,MEDIUM,1,5,5
931,20781,6,windows,133,MEDIUM,12,9,LOW,2,1,2
2251,20782,6,iphone,149,MEDIUM,14,9,LOW,0,0,0
439,20783,6,iphone,156,MEDIUM,9,6,LOW,2,12.5,25
2088,20784,6,android,132,MEDIUM,11,8,LOW,0,0,0
744,20785,6,windows,146,MEDIUM,14,10,MEDIUM,0,0,0
600,20786,6,iphone,132,MEDIUM,14,11,MEDIUM,0,0,0
511,20787,6,iphone,123,MEDIUM,20,16,MEDIUM,1,20,20
1471,20788,6,iphone,128,MEDIUM,19,15,MEDIUM,1,20,20
1085,20789,6,windows,135,MEDIUM,11,8,LOW,1,1,1
1645,20790,6,mac,127,MEDIUM,15,12,MEDIUM,1,2,2
841,20791,6,iphone,152,MEDIUM,18,12,MEDIUM,0,0,0
1510,20792,6,iphone,132,MEDIUM,13,10,MEDIUM,0,0,0
1227,20793,6,android,149,MEDIUM,16,11,MEDIUM,0,0,0
409,20794,6,iphone,150,MEDIUM,18,12,MEDIUM,1,20,20
1644,20795,6,android,122,MEDIUM,11,9,LOW,0,0,0
585,20796,6,iphone,146,MEDIUM,13,9,LOW,2,12.5,25
83,20797,6,android,133,MEDIUM,15,11,MEDIUM,2,3,6
462,20798,6,android,137,MEDIUM,13,9,LOW,0,0,0
1669,20799,6,iphone,151,MEDIUM,22,15,MEDIUM,0,0,0
212,20800,6,android,169,MEDIUM,22,13,MEDIUM,2,3,6
1844,20801,6,android,128,MEDIUM,16,13,MEDIUM,0,0,0
920,20802,6,android,137,MEDIUM,18,13,MEDIUM,0,0,0
590,20803,6,iphone,171,MEDIUM,20,12,MEDIUM,3,13.33,39.99
1690,20804,6,linux,136,MEDIUM,12,9,LOW,1,2,2
1548,20805,6,android,136,MEDIUM,18,13,MEDIUM,1,5,5
708,20806,6,iphone,65,LOW,12,18,MEDIUM,0,0,0
1588,20807,6,android,75,LOW,7,9,LOW,3,3,9
1631,20808,6,windows,70,LOW,5,7,LOW,0,0,0
28,20809,6,iphone,77,LOW,6,8,LOW,0,0,0
1567,20810,6,android,85,LOW,11,13,MEDIUM,2,11.5,23
1997,20811,6,android,78,LOW,7,9,LOW,2,2,4
1029,20812,6,iphone,97,LOW,8,8,LOW,0,0,0
504,20813,6,iphone,66,LOW,10,15,MEDIUM,1,10,10
101,20814,6,mac,75,LOW,6,8,LOW,0,0,0
1367,20815,6,windows,66,LOW,4,6,LOW,1,1,1
1157,20816,6,android,71,LOW,5,7,LOW,0,0,0
68,20817,6,android,68,LOW,9,13,MEDIUM,2,3,6
1544,20818,6,iphone,70,LOW,10,14,MEDIUM,0,0,0
1720,20819,6,iphone,66,LOW,2,3,LOW,0,0,0
564,20820,6,linux,69,LOW,5,7,LOW,1,1,1
846,20821,6,iphone,67,LOW,7,10,MEDIUM,0,0,0
2009,20822,6,iphone,60,LOW,11,18,MEDIUM,1,5,5
2084,20823,6,iphone,77,LOW,9,12,MEDIUM,1,10,10
1017,20824,6,iphone,64,LOW,11,17,MEDIUM,0,0,0
926,20825,6,android,89,LOW,17,19,MEDIUM,0,0,0
1559,20826,6,android,119,MEDIUM,15,13,MEDIUM,0,0,0
1315,20827,6,windows,109,MEDIUM,9,8,LOW,0,0,0
2028,20828,6,iphone,101,MEDIUM,9,9,LOW,0,0,0
12,20829,6,iphone,95,LOW,12,13,MEDIUM,2,11,22
736,20830,6,android,90,LOW,10,11,MEDIUM,2,3,6
669,20831,6,android,110,MEDIUM,11,10,MEDIUM,0,0,0
473,20832,6,iphone,121,MEDIUM,18,15,MEDIUM,2,7.5,15
1360,20833,6,iphone,106,MEDIUM,13,12,MEDIUM,1,20,20
441,20834,6,iphone,102,MEDIUM,12,12,MEDIUM,0,0,0
1721,20835,6,windows,98,LOW,10,10,MEDIUM,0,0,0
910,20836,6,windows,102,MEDIUM,12,12,MEDIUM,0,0,0
426,20837,6,android,124,MEDIUM,15,12,MEDIUM,2,2.5,5
1664,20838,6,windows,176,MEDIUM,24,14,MEDIUM,0,0,0
1162,20839,6,windows,163,MEDIUM,24,15,MEDIUM,2,3,6
639,20840,6,mac,134,MEDIUM,22,16,MEDIUM,0,0,0
109,20841,6,iphone,177,MEDIUM,18,10,MEDIUM,0,0,0
1164,20842,6,iphone,172,MEDIUM,11,6,LOW,0,0,0
34,20843,6,iphone,161,MEDIUM,19,12,MEDIUM,1,20,20
2330,20844,6,android,175,MEDIUM,26,15,MEDIUM,0,0,0
851,20845,6,iphone,163,MEDIUM,16,10,MEDIUM,0,0,0
982,20846,6,iphone,119,MEDIUM,12,10,MEDIUM,0,0,0
1516,20847,6,windows,122,MEDIUM,14,11,MEDIUM,3,2.33,6.99
859,20848,6,android,124,MEDIUM,10,8,LOW,0,0,0
1610,20849,6,iphone,138,MEDIUM,10,7,LOW,0,0,0
1665,20850,6,linux,141,MEDIUM,14,10,MEDIUM,0,0,0
1675,20851,6,iphone,127,MEDIUM,14,11,MEDIUM,0,0,0
2219,20852,6,iphone,119,MEDIUM,18,15,MEDIUM,0,0,0
1682,20853,6,iphone,146,MEDIUM,8,5,LOW,0,0,0
943,20854,6,iphone,136,MEDIUM,22,16,MEDIUM,2,10,20
420,20855,6,windows,146,MEDIUM,24,16,MEDIUM,1,1,1
292,20856,6,windows,164,MEDIUM,22,13,MEDIUM,0,0,0
899,20857,6,windows,149,MEDIUM,18,12,MEDIUM,0,0,0
1613,20858,6,iphone,160,MEDIUM,18,11,MEDIUM,0,0,0
1697,20859,6,iphone,154,MEDIUM,21,14,MEDIUM,3,9,27
1093,20860,6,android,150,MEDIUM,15,10,MEDIUM,2,3,6
113,20861,6,windows,141,MEDIUM,12,9,LOW,2,1.5,3
720,20862,6,windows,155,MEDIUM,15,10,MEDIUM,0,0,0
180,20863,6,android,141,MEDIUM,7,5,LOW,0,0,0
1161,20864,6,android,142,MEDIUM,11,8,LOW,3,3.67,11.01
1370,20865,6,iphone,93,LOW,12,13,MEDIUM,1,3,3
489,20866,6,iphone,82,LOW,13,16,MEDIUM,0,0,0
422,20867,6,android,9,LOW,0,0,ZERO,0,0,0
1856,20868,6,linux,92,LOW,11,12,MEDIUM,2,1,2
1264,20869,6,linux,86,LOW,11,13,MEDIUM,2,1,2
2354,20870,6,iphone,85,LOW,10,12,MEDIUM,0,0,0
93,20871,6,iphone,86,LOW,5,6,LOW,0,0,0
1307,20872,6,windows,66,LOW,8,12,MEDIUM,2,1,2
455,20873,6,android,88,LOW,14,16,MEDIUM,2,3,6
1201,20874,6,iphone,93,LOW,11,12,MEDIUM,0,0,0
717,20875,6,windows,74,LOW,9,12,MEDIUM,2,1,2
765,20876,6,iphone,79,LOW,6,8,LOW,4,20,80
715,20877,6,iphone,81,LOW,13,16,MEDIUM,1,20,20
2000,20878,6,android,81,LOW,11,14,MEDIUM,0,0,0
1484,20879,6,android,78,LOW,10,13,MEDIUM,3,2.33,6.99
497,20880,6,android,86,LOW,11,13,MEDIUM,1,2,2
872,20881,6,iphone,122,MEDIUM,11,9,LOW,0,0,0
1270,20882,6,iphone,115,MEDIUM,19,17,MEDIUM,0,0,0
62,20883,6,android,124,MEDIUM,16,13,MEDIUM,1,5,5
478,20884,6,iphone,134,MEDIUM,19,14,MEDIUM,0,0,0
1688,20885,6,iphone,123,MEDIUM,14,11,MEDIUM,0,0,0
160,20886,6,iphone,1,LOW,0,0,ZERO,0,0,0
2132,20887,6,iphone,119,MEDIUM,16,13,MEDIUM,0,0,0
367,20888,6,windows,120,MEDIUM,15,13,MEDIUM,3,1,3
199,20889,6,iphone,134,MEDIUM,10,7,LOW,0,0,0
1081,20890,6,iphone,129,MEDIUM,15,12,MEDIUM,0,0,0
1410,20891,6,iphone,139,MEDIUM,19,14,MEDIUM,0,0,0
25,20892,6,mac,78,LOW,11,14,MEDIUM,0,0,0
1525,20893,6,iphone,83,LOW,14,17,MEDIUM,1,10,10
1790,20894,6,android,93,LOW,12,13,MEDIUM,0,0,0
1473,20895,6,iphone,89,LOW,15,17,MEDIUM,0,0,0
1429,20896,6,iphone,61,LOW,6,10,MEDIUM,0,0,0
787,20897,6,android,76,LOW,8,11,MEDIUM,0,0,0
223,20898,6,android,88,LOW,7,8,LOW,0,0,0
253,20899,6,android,100,MEDIUM,10,10,MEDIUM,0,0,0
65,20900,6,android,93,LOW,14,15,MEDIUM,2,5.5,11
908,20901,6,mac,81,LOW,8,10,MEDIUM,0,0,0
1771,20902,6,iphone,92,LOW,12,13,MEDIUM,2,3.5,7
358,20903,6,android,69,LOW,11,16,MEDIUM,2,11.5,23
326,20904,6,android,90,LOW,13,14,MEDIUM,0,0,0
2282,20905,6,android,79,LOW,4,5,LOW,0,0,0
1356,20906,6,android,92,LOW,11,12,MEDIUM,0,0,0
940,20907,6,iphone,89,LOW,13,15,MEDIUM,0,0,0
487,20908,6,iphone,109,MEDIUM,8,7,LOW,0,0,0
1191,20909,6,iphone,97,LOW,13,13,MEDIUM,0,0,0
343,20910,6,windows,117,MEDIUM,15,13,MEDIUM,1,1,1
751,20911,6,android,94,LOW,10,11,MEDIUM,0,0,0
706,20912,6,iphone,89,LOW,11,12,MEDIUM,0,0,0
1304,20913,6,mac,118,MEDIUM,16,14,MEDIUM,0,0,0
710,20914,6,android,100,MEDIUM,8,8,LOW,0,0,0
595,20915,6,iphone,103,MEDIUM,13,13,MEDIUM,0,0,0
1457,20916,6,windows,113,MEDIUM,15,13,MEDIUM,1,1,1
2248,20917,6,linux,110,MEDIUM,15,14,MEDIUM,2,3,6
1989,20918,6,iphone,89,LOW,14,16,MEDIUM,0,0,0
1100,20919,6,iphone,123,MEDIUM,16,13,MEDIUM,0,0,0
1769,20920,6,iphone,235,MEDIUM,38,16,MEDIUM,2,11.5,23
1821,20921,6,windows,248,MEDIUM,19,8,LOW,0,0,0
2048,20922,6,iphone,237,MEDIUM,25,11,MEDIUM,0,0,0
2254,20923,6,android,235,MEDIUM,26,11,MEDIUM,3,3,9
1841,20924,6,mac,220,MEDIUM,30,14,MEDIUM,0,0,0
653,20925,6,iphone,225,MEDIUM,21,9,LOW,0,0,0
344,20926,6,iphone,115,MEDIUM,13,11,MEDIUM,0,0,0
1928,20927,6,android,120,MEDIUM,11,9,LOW,0,0,0
2053,20928,6,android,121,MEDIUM,13,11,MEDIUM,0,0,0
1214,20929,6,linux,118,MEDIUM,7,6,LOW,0,0,0
2051,20930,6,iphone,111,MEDIUM,17,15,MEDIUM,0,0,0
1628,20931,6,android,117,MEDIUM,8,7,LOW,0,0,0
2157,20932,6,android,127,MEDIUM,9,7,LOW,0,0,0
1668,20933,6,android,120,MEDIUM,8,7,LOW,0,0,0
365,20934,6,android,104,MEDIUM,13,13,MEDIUM,0,0,0
1546,20935,6,android,93,LOW,6,6,LOW,0,0,0
902,20936,6,android,116,MEDIUM,10,9,LOW,0,0,0
2190,20937,6,windows,119,MEDIUM,13,11,MEDIUM,3,1,3
1811,20938,6,iphone,116,MEDIUM,11,9,LOW,2,15,30
2361,20939,6,iphone,109,MEDIUM,17,16,MEDIUM,0,0,0
1035,20940,6,android,102,MEDIUM,7,7,LOW,0,0,0
1404,20941,6,mac,109,MEDIUM,10,9,LOW,3,2,6
2382,20942,6,android,103,MEDIUM,13,13,MEDIUM,0,0,0
1430,20943,6,iphone,104,MEDIUM,8,8,LOW,0,0,0
2218,20944,6,android,98,LOW,19,19,MEDIUM,1,10,10
244,20945,6,android,108,MEDIUM,9,8,LOW,3,2,6
1576,20946,6,android,90,LOW,12,13,MEDIUM,0,0,0
1412,20947,6,android,103,MEDIUM,11,11,MEDIUM,0,0,0
997,20948,6,android,111,MEDIUM,9,8,LOW,1,20,20
403,20949,6,iphone,100,MEDIUM,17,17,MEDIUM,2,20,40
1945,20950,6,windows,109,MEDIUM,16,15,MEDIUM,1,1,1
2244,20951,6,iphone,76,LOW,16,21,HIGH,1,5,5
2136,20952,6,iphone,86,LOW,13,15,MEDIUM,0,0,0
1900,20953,6,windows,194,MEDIUM,17,9,LOW,0,0,0
309,20954,6,windows,170,MEDIUM,17,10,MEDIUM,0,0,0
1387,20955,6,android,11,LOW,1,9,LOW,0,0,0
1742,20956,6,android,159,MEDIUM,11,7,LOW,0,0,0
2359,20957,6,iphone,152,MEDIUM,28,18,MEDIUM,1,10,10
1501,20958,6,android,148,MEDIUM,12,8,LOW,0,0,0
81,20959,6,android,129,MEDIUM,15,12,MEDIUM,0,0,0
864,20960,6,android,166,MEDIUM,15,9,LOW,0,0,0
84,20961,6,android,167,MEDIUM,24,14,MEDIUM,1,2,2
1403,20962,6,iphone,147,MEDIUM,21,14,MEDIUM,2,20,40
2203,20963,6,android,126,MEDIUM,15,12,MEDIUM,0,0,0
1368,20964,6,iphone,105,MEDIUM,11,10,MEDIUM,0,0,0
845,20965,6,android,113,MEDIUM,24,21,HIGH,0,0,0
1057,20966,6,linux,93,LOW,8,9,LOW,0,0,0
456,20967,6,android,122,MEDIUM,11,9,LOW,0,0,0
1243,20968,6,windows,123,MEDIUM,15,12,MEDIUM,0,0,0
1028,20969,6,linux,85,LOW,13,15,MEDIUM,0,0,0
2318,20970,6,android,115,MEDIUM,10,9,LOW,0,0,0
1732,20971,6,iphone,124,MEDIUM,26,21,HIGH,4,12.5,50
1777,20972,6,android,115,MEDIUM,10,9,LOW,0,0,0
689,20973,6,android,119,MEDIUM,10,8,LOW,0,0,0
1376,20974,6,windows,130,MEDIUM,14,11,MEDIUM,0,0,0
2333,20975,6,android,293,MEDIUM,36,12,MEDIUM,0,0,0
1972,20976,6,mac,318,MEDIUM,31,10,MEDIUM,0,0,0
1639,20977,6,iphone,304,MEDIUM,38,13,MEDIUM,3,16.67,50.01
228,20978,6,android,303,MEDIUM,38,13,MEDIUM,0,0,0
2177,20979,6,iphone,150,MEDIUM,22,15,MEDIUM,0,0,0
1142,20980,6,iphone,135,MEDIUM,13,10,MEDIUM,0,0,0
1282,20981,6,android,179,MEDIUM,21,12,MEDIUM,0,0,0
417,20982,6,android,147,MEDIUM,18,12,MEDIUM,2,4,8
2078,20983,6,windows,131,MEDIUM,20,15,MEDIUM,0,0,0
2230,20984,6,android,152,MEDIUM,24,16,MEDIUM,0,0,0
252,20985,6,iphone,160,MEDIUM,12,8,LOW,0,0,0
956,20986,6,iphone,44,LOW,6,14,MEDIUM,1,20,20
1489,20987,6,iphone,140,MEDIUM,11,8,LOW,1,20,20
508,20988,6,android,140,MEDIUM,12,9,LOW,1,5,5
2067,20989,6,android,144,MEDIUM,10,7,LOW,0,0,0
1966,20990,6,iphone,185,MEDIUM,28,15,MEDIUM,1,10,10
1535,20991,6,iphone,218,MEDIUM,29,13,MEDIUM,1,20,20
1206,20992,6,android,180,MEDIUM,30,17,MEDIUM,1,3,3
352,20993,6,iphone,183,MEDIUM,17,9,LOW,3,16.67,50.01
896,20994,6,windows,188,MEDIUM,17,9,LOW,2,1,2
741,20995,6,android,186,MEDIUM,19,10,MEDIUM,0,0,0
333,20996,6,iphone,200,MEDIUM,29,15,MEDIUM,2,15,30
819,20997,6,iphone,93,LOW,12,13,MEDIUM,0,0,0
1756,20998,6,android,79,LOW,9,11,MEDIUM,1,1,1
2120,20999,6,iphone,90,LOW,11,12,MEDIUM,0,0,0
1640,21000,6,iphone,97,LOW,13,13,MEDIUM,0,0,0
209,21001,6,mac,93,LOW,14,15,MEDIUM,0,0,0
649,21002,6,linux,92,LOW,6,7,LOW,0,0,0
630,21003,6,iphone,103,MEDIUM,9,9,LOW,0,0,0
437,21004,6,iphone,85,LOW,7,8,LOW,0,0,0
412,21005,6,iphone,88,LOW,14,16,MEDIUM,3,20,60
1256,21006,6,iphone,80,LOW,6,8,LOW,0,0,0
1522,21007,6,android,79,LOW,11,14,MEDIUM,1,3,3
1609,21008,6,windows,84,LOW,10,12,MEDIUM,2,6,12
9,21009,6,iphone,82,LOW,14,17,MEDIUM,0,0,0
1103,21010,6,android,102,MEDIUM,15,15,MEDIUM,0,0,0
1691,21011,6,iphone,89,LOW,7,8,LOW,0,0,0
2368,21012,6,iphone,94,LOW,6,6,LOW,1,5,5
2263,21013,6,iphone,118,MEDIUM,12,10,MEDIUM,0,0,0
1,21014,6,android,120,MEDIUM,11,9,LOW,2,2.5,5
2197,21015,6,iphone,113,MEDIUM,13,12,MEDIUM,0,0,0
184,21016,6,iphone,91,LOW,10,11,MEDIUM,0,0,0
2212,21017,6,android,120,MEDIUM,15,13,MEDIUM,1,5,5
2032,21018,6,windows,103,MEDIUM,15,15,MEDIUM,3,2.33,6.99
97,21019,6,android,113,MEDIUM,18,16,MEDIUM,1,2,2
1804,21020,6,iphone,91,LOW,16,18,MEDIUM,1,20,20
277,21021,6,iphone,115,MEDIUM,7,6,LOW,0,0,0
1744,21022,6,linux,113,MEDIUM,10,9,LOW,2,1,2
2278,21023,6,android,95,LOW,13,14,MEDIUM,2,5,10
1289,21024,6,iphone,113,MEDIUM,11,10,MEDIUM,0,0,0
1793,21025,6,android,142,MEDIUM,14,10,MEDIUM,1,10,10
2306,21026,6,android,131,MEDIUM,14,11,MEDIUM,3,9.33,27.99
2252,21027,6,iphone,122,MEDIUM,12,10,MEDIUM,0,0,0
2092,21028,6,iphone,105,MEDIUM,12,11,MEDIUM,4,11.25,45
1199,21029,6,iphone,124,MEDIUM,8,6,LOW,0,0,0
1684,21030,6,iphone,116,MEDIUM,10,9,LOW,0,0,0
1630,21031,6,iphone,115,MEDIUM,20,17,MEDIUM,0,0,0
947,21032,6,windows,116,MEDIUM,13,11,MEDIUM,0,0,0
1498,21033,6,linux,118,MEDIUM,14,12,MEDIUM,0,0,0
703,21034,6,android,120,MEDIUM,11,9,LOW,0,0,0
555,21035,6,android,132,MEDIUM,16,12,MEDIUM,0,0,0
1148,21036,6,windows,134,MEDIUM,20,15,MEDIUM,0,0,0
2256,21098,4,android,401,MEDIUM,39,10,MEDIUM,0,0,0
461,21099,4,iphone,312,MEDIUM,32,10,MEDIUM,0,0,0
957,21100,4,android,436,MEDIUM,50,11,MEDIUM,0,0,0
